League Name,Season ID,Season Year
Hong Kong Hong Kong Premier League,5279,20202021
Hong Kong Hong Kong Premier League,6718,20212022
Hong Kong Hong Kong Premier League,8205,20222023
Hong Kong Hong Kong Premier League,10413,20232024
Hong Kong Hong Kong Premier League,13295,20242025
Japan J3 League,289,2017
Japan J3 League,290,2016
Japan J3 League,291,2015
Japan J3 League,292,2014
Japan J3 League,1075,2018
Japan J3 League,1893,2019
Japan J3 League,3683,2020
Japan J3 League,5508,2021
Japan J3 League,6938,2022
Japan J3 League,8812,2023
Japan J3 League,10996,2024
Japan J3 League,13956,2025
Armenia First League,293,20172018
Armenia First League,294,20162017
Armenia First League,295,20152016
Armenia First League,296,20142015
Armenia First League,297,20132014
Armenia First League,1672,20182019
Armenia First League,2639,20192020
Armenia First League,4614,20202021
Armenia First League,6143,20212022
Armenia First League,7918,20222023
Armenia First League,9835,20232024
Armenia First League,13344,20242025
Albania Superliga,298,20172018
Albania Superliga,299,20162017
Albania Superliga,300,20142015
Albania Superliga,301,20132014
Albania Superliga,331,20152016
Albania Superliga,1642,20182019
Albania Superliga,2710,20192020
Albania Superliga,4859,20202021
Albania Superliga,6220,20212022
Albania Superliga,7862,20222023
Albania Superliga,10214,20232024
Albania Superliga,12699,20242025
France National,302,20172018
France National,303,20162017
France National,304,20152016
France National,305,20142015
France National,306,20132014
France National,1640,20182019
France National,2423,20192020
France National,4646,20202021
France National,6172,20212022
France National,7849,20222023
France National,9810,20232024
France National,12777,20242025
Mexico Liga MX,307,20172018
Mexico Liga MX,308,20162017
Mexico Liga MX,309,20152016
Mexico Liga MX,310,20142015
Mexico Liga MX,311,20132014
Mexico Liga MX,312,20122013
Mexico Liga MX,1582,20182019
Mexico Liga MX,2270,20192020
Mexico Liga MX,4507,20202021
Mexico Liga MX,6038,20212022
Mexico Liga MX,7425,20222023
Mexico Liga MX,9525,20232024
Mexico Liga MX,12136,20242025
Mexico Ascenso MX,313,20172018
Mexico Ascenso MX,314,20162017
Mexico Ascenso MX,315,20152016
Mexico Ascenso MX,316,20142015
Mexico Ascenso MX,317,20132014
Mexico Ascenso MX,1583,20182019
Mexico Ascenso MX,2315,20192020
Mexico Ascenso MX,4664,20202021
Mexico Ascenso MX,6104,20212022
Mexico Ascenso MX,7489,20222023
Mexico Ascenso MX,9701,20232024
Mexico Ascenso MX,12643,20242025
Norway First Division,318,2017
Norway First Division,319,2014
Norway First Division,320,2013
Norway First Division,332,2016
Norway First Division,333,2015
Norway First Division,996,2018
Norway First Division,1840,2019
Norway First Division,3696,2020
Norway First Division,4267,2012
Norway First Division,4271,2011
Norway First Division,4273,2010
Norway First Division,5497,2021
Norway First Division,7051,2022
Norway First Division,8740,2023
Norway First Division,10986,2024
Norway First Division,13990,2025
Russia FNL,321,20172018
Russia FNL,322,20162017
Russia FNL,323,20152016
Russia FNL,324,20142015
Russia FNL,325,20132014
Russia FNL,1631,20182019
Russia FNL,2743,20192020
Russia FNL,4538,20202021
Russia FNL,5935,20212022
Russia FNL,7542,20222023
Russia FNL,9691,20232024
Russia FNL,12540,20242025
Singapore S.League,326,2017
Singapore S.League,327,2016
Singapore S.League,328,2015
Singapore S.League,329,2014
Singapore S.League,330,2013
Singapore S.League,1126,2018
Singapore S.League,1867,2019
Singapore S.League,3705,2020
Singapore S.League,5621,2021
Singapore S.League,7059,2022
Singapore S.League,8944,2023
Singapore S.League,11495,2024
Indonesia Liga 1,334,2017
Indonesia Liga 1,1207,2018
Indonesia Liga 1,1975,2019
Indonesia Liga 1,3802,2020
Indonesia Liga 1,5969,20212022
Indonesia Liga 1,9418,20232024
Indonesia Liga 1,9486,20222023
Indonesia Liga 1,13046,20242025
Ghana Ghana Premier League,335,2017
Ghana Ghana Premier League,336,2016
Ghana Ghana Premier League,337,2015
Ghana Ghana Premier League,338,20132014
Ghana Ghana Premier League,339,20122013
Ghana Ghana Premier League,1127,2018
Ghana Ghana Premier League,3564,2020
Ghana Ghana Premier League,5458,20202021
Ghana Ghana Premier League,6737,20212022
Ghana Ghana Premier League,8194,20222023
Ghana Ghana Premier League,10158,20232024
Ghana Ghana Premier League,13050,20242025
Germany U19 Bundesliga,340,20172018
Germany U19 Bundesliga,341,20162017
Germany U19 Bundesliga,342,20152016
Germany U19 Bundesliga,343,20142015
Germany U19 Bundesliga,344,20132014
Germany U19 Bundesliga,1638,20182019
Germany U19 Bundesliga,2469,20192020
Germany U19 Bundesliga,4229,20112012
Germany U19 Bundesliga,4888,20202021
Germany U19 Bundesliga,6102,20212022
Germany U19 Bundesliga,9138,20222023
Germany U19 Bundesliga,9799,20232024
Germany U19 Bundesliga,12938,20242025
Estonia Meistriliiga,345,2017
Estonia Meistriliiga,346,2016
Estonia Meistriliiga,347,2015
Estonia Meistriliiga,348,2014
Estonia Meistriliiga,349,2013
Estonia Meistriliiga,988,2018
Estonia Meistriliiga,1882,2019
Estonia Meistriliiga,3675,2020
Estonia Meistriliiga,5472,2021
Estonia Meistriliiga,7073,2022
Estonia Meistriliiga,8898,2023
Estonia Meistriliiga,11119,2024
Estonia Esiliiga,350,2017
Estonia Esiliiga,351,2016
Estonia Esiliiga,352,2015
Estonia Esiliiga,353,2014
Estonia Esiliiga,357,2013
Estonia Esiliiga,989,2018
Estonia Esiliiga,1890,2019
Estonia Esiliiga,3678,2020
Estonia Esiliiga,5567,2021
Estonia Esiliiga,7071,2022
Estonia Esiliiga,9126,2023
Estonia Esiliiga,11133,2024
Estonia Esiliiga B,354,2017
Estonia Esiliiga B,355,2014
Estonia Esiliiga B,356,2013
Estonia Esiliiga B,358,2016
Estonia Esiliiga B,359,2015
Estonia Esiliiga B,1204,2018
Estonia Esiliiga B,1891,2019
Estonia Esiliiga B,3676,2020
Estonia Esiliiga B,5568,2021
Estonia Esiliiga B,7072,2022
Estonia Esiliiga B,8882,2023
Estonia Esiliiga B,11132,2024
Ukraine Ukrainian Premier League,360,20172018
Ukraine Ukrainian Premier League,361,20162017
Ukraine Ukrainian Premier League,362,20152016
Ukraine Ukrainian Premier League,363,20142015
Ukraine Ukrainian Premier League,364,20132014
Ukraine Ukrainian Premier League,1618,20182019
Ukraine Ukrainian Premier League,2317,20192020
Ukraine Ukrainian Premier League,4751,20202021
Ukraine Ukrainian Premier League,5943,20212022
Ukraine Ukrainian Premier League,8222,20222023
Ukraine Ukrainian Premier League,9699,20232024
Ukraine Ukrainian Premier League,12483,20242025
Ukraine Persha Liga,365,20172018
Ukraine Persha Liga,366,20152016
Ukraine Persha Liga,367,20132014
Ukraine Persha Liga,398,20162017
Ukraine Persha Liga,1619,20182019
Ukraine Persha Liga,3858,20192020
Ukraine Persha Liga,4947,20202021
Ukraine Persha Liga,6124,20212022
Ukraine Persha Liga,8215,20222023
Ukraine Persha Liga,9727,20232024
Ukraine Persha Liga,13070,20242025
Ukraine Druha Liga,368,20172018
Ukraine Druha Liga,369,20162017
Ukraine Druha Liga,370,20152016
Ukraine Druha Liga,371,20142015
Ukraine Druha Liga,372,20132014
Ukraine Druha Liga,1620,20182019
Ukraine Druha Liga,2411,20192020
Ukraine Druha Liga,4948,20202021
Ukraine Druha Liga,6214,20212022
Ukraine Druha Liga,8319,20222023
Ukraine Druha Liga,10260,20232024
Ukraine Druha Liga,13076,20242025
Ukraine U19 League,373,20172018
Ukraine U19 League,374,20162017
Ukraine U19 League,399,20152016
Ukraine U19 League,1643,20182019
Ukraine U19 League,2677,20192020
Ukraine U19 League,4769,20202021
Ukraine U19 League,6215,20212022
Ukraine U19 League,8320,20222023
Ukraine U19 League,10067,20232024
Ukraine U19 League,13072,20242025
Ukraine U21 League,375,20172018
Ukraine U21 League,376,20162017
Ukraine U21 League,377,20142015
Ukraine U21 League,400,20152016
Ukraine U21 League,1621,20182019
Ukraine U21 League,2410,20192020
Ukraine U21 League,4960,20202021
Afghanistan Afghan Premier League,378,2017
Afghanistan Afghan Premier League,379,2016
Afghanistan Afghan Premier League,380,2015
Afghanistan Afghan Premier League,381,2014
Afghanistan Afghan Premier League,382,2013
Afghanistan Afghan Premier League,1810,2018
Afghanistan Afghan Premier League,2711,2019
Afghanistan Afghan Premier League,5166,2020
Albania First Division,383,20172018
Albania First Division,384,20162017
Albania First Division,385,20152016
Albania First Division,386,20142015
Albania First Division,387,20132014
Albania First Division,1770,20182019
Albania First Division,2883,20192020
Albania First Division,5268,20202021
Albania First Division,6356,20212022
Albania First Division,8234,20222023
Albania First Division,10232,20232024
Albania First Division,12709,20242025
Albania Second Division,389,20152016
Albania Second Division,390,20142015
Albania Second Division,391,20132014
Albania Second Division,432,20162017
Albania Second Division,1385,20172018
Albania Second Division,1790,20182019
Albania Second Division,4465,20192020
Albania Second Division,5267,20202021
Albania Second Division,6544,20212022
Albania Second Division,8438,20222023
Albania Second Division,10653,20232024
Albania Second Division,13593,20242025
England National League,392,20172018
England National League,393,20162017
England National League,394,20152016
England National League,395,20142015
England National League,396,20132014
England National League,1576,20182019
England National League,2287,20192020
England National League,4124,20122013
England National League,4154,20112012
England National League,5018,20202021
England National League,6088,20212022
England National League,7729,20222023
England National League,9700,20232024
England National League,12622,20242025
Croatia Prva HNL,397,20172018
Croatia Prva HNL,401,20162017
Croatia Prva HNL,402,20152016
Croatia Prva HNL,403,20142015
Croatia Prva HNL,404,20132014
Croatia Prva HNL,1557,20182019
Croatia Prva HNL,2278,20192020
Croatia Prva HNL,4660,20202021
Croatia Prva HNL,5956,20212022
Croatia Prva HNL,7457,20222023
Croatia Prva HNL,9542,20232024
Croatia Prva HNL,12121,20242025
Croatia Druga HNL,405,20172018
Croatia Druga HNL,406,20162017
Croatia Druga HNL,407,20152016
Croatia Druga HNL,408,20142015
Croatia Druga HNL,409,20132014
Croatia Druga HNL,1701,20182019
Croatia Druga HNL,2617,20192020
Croatia Druga HNL,4662,20202021
Croatia Druga HNL,6006,20212022
Croatia Druga HNL,8626,20222023
Croatia Druga HNL,9757,20232024
Croatia Druga HNL,12471,20242025
Croatia Prva HNL Juniori,410,20172018
Croatia Prva HNL Juniori,411,20162017
Croatia Prva HNL Juniori,412,20152016
Croatia Prva HNL Juniori,1726,20182019
Croatia Prva HNL Juniori,2666,20192020
Croatia Prva HNL Juniori,4691,20202021
Croatia Prva HNL Juniori,6393,20212022
Croatia Prva HNL Juniori,8145,20222023
Croatia Prva HNL Juniori,10291,20232024
Croatia Prva HNL Juniori,13039,20242025
Russia Youth Championship,413,20162017
Russia Youth Championship,414,20142015
Russia Youth Championship,415,20132014
Russia Youth Championship,430,20172018
Russia Youth Championship,431,20152016
Russia Youth Championship,1598,20182019
Russia Youth Championship,2390,20192020
Russia Youth Championship,5061,20202021
Russia Youth Championship,6207,20212022
Russia Youth Championship,7710,20222023
Russia Youth Championship,11189,2024
Serbia SuperLiga,416,20172018
Serbia SuperLiga,417,20162017
Serbia SuperLiga,418,20152016
Serbia SuperLiga,419,20142015
Serbia SuperLiga,420,20132014
Serbia SuperLiga,1604,20182019
Serbia SuperLiga,2254,20192020
Serbia SuperLiga,4533,20202021
Serbia SuperLiga,6046,20212022
Serbia SuperLiga,7492,20222023
Serbia SuperLiga,10070,20232024
Serbia SuperLiga,12138,20242025
Serbia Prva Liga,421,20172018
Serbia Prva Liga,422,20162017
Serbia Prva Liga,423,20152016
Serbia Prva Liga,424,20142015
Serbia Prva Liga,425,20132014
Serbia Prva Liga,1605,20182019
Serbia Prva Liga,2782,20192020
Serbia Prva Liga,4605,20202021
Serbia Prva Liga,6047,20212022
Serbia Prva Liga,7493,20222023
Serbia Prva Liga,10071,20232024
Serbia Prva Liga,12140,20242025
Slovenia PrvaLiga,426,20172018
Slovenia PrvaLiga,427,20162017
Slovenia PrvaLiga,428,20152016
Slovenia PrvaLiga,429,20142015
Slovenia PrvaLiga,433,20132014
Slovenia PrvaLiga,1608,20182019
Slovenia PrvaLiga,2251,20192020
Slovenia PrvaLiga,4635,20202021
Slovenia PrvaLiga,6048,20212022
Slovenia PrvaLiga,7526,20222023
Slovenia PrvaLiga,9579,20232024
Slovenia PrvaLiga,12476,20242025
Slovenia 2. SNL,434,20172018
Slovenia 2. SNL,435,20162017
Slovenia 2. SNL,436,20152016
Slovenia 2. SNL,437,20142015
Slovenia 2. SNL,438,20132014
Slovenia 2. SNL,1609,20182019
Slovenia 2. SNL,2252,20192020
Slovenia 2. SNL,4637,20202021
Slovenia 2. SNL,6209,20212022
Slovenia 2. SNL,7543,20222023
Slovenia 2. SNL,9597,20232024
Slovenia 2. SNL,12481,20242025
Slovakia Super Liga,439,20152016
Slovakia Super Liga,440,20142015
Slovakia Super Liga,441,20132014
Slovakia Super Liga,447,20172018
Slovakia Super Liga,448,20162017
Slovakia Super Liga,1606,20182019
Slovakia Super Liga,2256,20192020
Slovakia Super Liga,4572,20202021
Slovakia Super Liga,5944,20212022
Slovakia Super Liga,7958,20222023
Slovakia Super Liga,9671,20232024
Slovakia Super Liga,12944,20242025
Slovakia 2. Liga,442,20172018
Slovakia 2. Liga,443,20162017
Slovakia 2. Liga,444,20152016
Slovakia 2. Liga,445,20142015
Slovakia 2. Liga,446,20132014
Slovakia 2. Liga,1607,20182019
Slovakia 2. Liga,2261,20192020
Slovakia 2. Liga,4535,20202021
Slovakia 2. Liga,6112,20212022
Slovakia 2. Liga,7754,20222023
Slovakia 2. Liga,9722,20232024
Slovakia 2. Liga,12701,20242025
Republic of Ireland Premier Division,449,2017
Republic of Ireland Premier Division,450,2016
Republic of Ireland Premier Division,451,2015
Republic of Ireland Premier Division,452,2014
Republic of Ireland Premier Division,453,2013
Republic of Ireland Premier Division,990,2018
Republic of Ireland Premier Division,1844,2019
Republic of Ireland Premier Division,3570,2020
Republic of Ireland Premier Division,5534,2021
Republic of Ireland Premier Division,6967,2022
Republic of Ireland Premier Division,8741,2023
Republic of Ireland Premier Division,10946,2024
Republic of Ireland Premier Division,13952,2025
Republic of Ireland First Division,454,2017
Republic of Ireland First Division,455,2016
Republic of Ireland First Division,456,2015
Republic of Ireland First Division,457,2014
Republic of Ireland First Division,458,2013
Republic of Ireland First Division,991,2018
Republic of Ireland First Division,1845,2019
Republic of Ireland First Division,3697,2020
Republic of Ireland First Division,5539,2021
Republic of Ireland First Division,6968,2022
Republic of Ireland First Division,8742,2023
Republic of Ireland First Division,10968,2024
Republic of Ireland First Division,13950,2025
Northern Ireland NIFL Premiership,459,20172018
Northern Ireland NIFL Premiership,460,20162017
Northern Ireland NIFL Premiership,476,20152016
Northern Ireland NIFL Premiership,477,20142015
Northern Ireland NIFL Premiership,478,20132014
Northern Ireland NIFL Premiership,1587,20182019
Northern Ireland NIFL Premiership,2322,20192020
Northern Ireland NIFL Premiership,5191,20202021
Northern Ireland NIFL Premiership,6115,20212022
Northern Ireland NIFL Premiership,7520,20222023
Northern Ireland NIFL Premiership,9670,20232024
Northern Ireland NIFL Premiership,12417,20242025
Northern Ireland NIFL Championship,461,20172018
Northern Ireland NIFL Championship,462,20162017
Northern Ireland NIFL Championship,463,20152016
Northern Ireland NIFL Championship,464,20142015
Northern Ireland NIFL Championship,465,20132014
Northern Ireland NIFL Championship,1588,20182019
Northern Ireland NIFL Championship,2427,20192020
Northern Ireland NIFL Championship,5303,20202021
Northern Ireland NIFL Championship,6103,20212022
Northern Ireland NIFL Championship,7517,20222023
Northern Ireland NIFL Championship,9623,20232024
